hunt_code,row_count,source_count,source_names,source_families,species,unit,weapon,has_core_metadata,has_any_high_conf,has_any_medium_conf,has_draw_source,has_harvest_source,audit_confidence,needs_manual_review,audit_reasons
DB1266,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Mt Carmel,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1269,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,North Promontory,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1270,2,2,2024_le_oial_all.pdf; 24_bg-odds.pdf,harvest_or_results; limited_entry_bonus,Deer,Nucor West,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1271,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Oak Ranch,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1272,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Old Woman Plateau,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1273,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Park Valley Hereford,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1274,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Patmos Ridge,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1275,2,2,2024_le_oial_all.pdf; 24_bg-odds.pdf,harvest_or_results; limited_entry_bonus,Deer,Pine Canyon,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1277,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Pocatello Valley,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1279,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Preston Nutter Ranch,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1280,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Promontory Point,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1281,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Rattlesnake Pass,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1282,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Redd Ranches,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1283,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Roan Cliffs,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1285,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Sand Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1286,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Pisgah Mountain,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1287,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Scofield Canyons,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1288,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Scofield West,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1289,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Sharp Mountain,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1290,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Skull Crack,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1291,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Skull Valley South,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1292,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Soldier Summit,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1293,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,South Canyon,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1294,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Spring Creek Acres,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1295,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Spring Creek/Dodge,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1298,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Strawberry Ridge,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1299,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Summit Point,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1300,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Thatcher Mountain,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1301,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Three C,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1303,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,North Peaks,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1304,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Two Bear,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1305,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Wallsburg,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1306,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Washakie,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1308,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,West Hills,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1309,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,West Willow Creek Ranch,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1310,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,White's Valley,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1312,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Woodruff Creek South,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1317,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Jacob's Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1320,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Deer Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1322,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Pahvant Ensign,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1324,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Royal Ivory Outfitters,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1325,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Double Cone,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1326,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Rosette,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1327,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Mountain Sky Ranch,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1328,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Clear Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1330,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Iron Spring,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1331,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Raft River,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1332,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,West Ridge,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1333,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,5S Land and Livestock,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1334,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Alton,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1335,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Big Piney Ranch,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1336,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,First Light,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1337,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Little Pole Canyon,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1341,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Dry Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1342,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Faust Valley,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1343,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Red Iron,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1344,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Salt Wells,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1345,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Diamond Mountain CWMU,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1347,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,The Rose of Snowville,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1348,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Kimberly,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1349,3,3,2024_le_oial_all.pdf; 24_bg-odds.pdf; 24_bg_report.pdf,harvest_or_results; limited_entry_bonus,Deer,Weber Florence Creek/Stillman Creek,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1501,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Box Elder,Archery,True,True,False,True,True,HIGH,False,
DB1502,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Cache,Archery,True,True,False,True,True,HIGH,False,
DB1503,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Manti/San Rafael,Archery,True,True,False,True,True,HIGH,False,
DB1504,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Nebo,Archery,True,True,False,True,True,HIGH,False,
DB1506,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Fillmore,Archery,True,True,False,True,True,HIGH,False,
DB1508,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Kamas,Archery,True,True,False,True,True,HIGH,False,
DB1509,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,La Sal Mtns,Archery,True,True,False,True,True,HIGH,False,
DB1510,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Monroe,Archery,True,True,False,True,True,HIGH,False,
DB1511,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Mt Dutton,Archery,True,True,False,True,True,HIGH,False,
DB1512,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Nine Mile,Archery,True,True,False,True,True,HIGH,False,
DB1513,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,North Slope,Archery,True,True,False,True,True,HIGH,False,
DB1514,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Ogden,Archery,True,True,False,True,True,HIGH,False,
DB1516,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Panguitch Lake,Archery,True,True,False,True,True,HIGH,False,
DB1517,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Pine Valley,Archery,True,True,False,True,True,HIGH,False,
DB1518,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Boulder/Kaiparowits,Archery,True,True,False,True,True,HIGH,False,
DB1519,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Fishlake,Archery,True,True,False,True,True,HIGH,False,
DB1521,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,"San Juan, Abajo Mtns",Archery,True,True,False,True,True,HIGH,False,
DB1522,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Vernal/Bonanza,Archery,True,True,False,True,True,HIGH,False,
DB1523,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Yellowstone,Archery,True,True,False,True,True,HIGH,False,
DB1524,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Southwest Desert,Archery,True,True,False,True,True,HIGH,False,
DB1525,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,"Wasatch Mtns, East",Archery,True,True,False,True,True,HIGH,False,
DB1526,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,"Wasatch Mtns, West",Archery,True,True,False,True,True,HIGH,False,
DB1529,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Zion,Archery,True,True,False,True,True,HIGH,False,
DB1531,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Box Elder,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1533,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Manti/San Rafael,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1534,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Nebo,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1536,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Fillmore,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1538,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Kamas,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1539,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,La Sal Mtns,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1540,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Monroe,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1541,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Mt Dutton,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1542,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Nine Mile,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1543,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,North Slope,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1544,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Ogden,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1546,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Panguitch Lake,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1547,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Pine Valley,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1549,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Fishlake,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1551,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,"San Juan, Abajo Mtns",Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1552,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Vernal/Bonanza,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1553,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Yellowstone,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1554,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,Southwest Desert,Any Legal Weapon,True,True,False,True,True,HIGH,False,
DB1555,5,5,2024_gs_buck_deer_hr.pdf; 24_bg_report.pdf; 24_deer_odds.pdf; 24_lifetime_deer.pdf; 24_youth_deer.pdf,general_season_deer; harvest_or_results; limited_entry_bonus; youth_misc,Deer,"Wasatch Mtns, East",Any Legal Weapon,True,True,False,True,True,HIGH,False,
