hunt_code,hunt_name,sex_type,species,weapon,hunt_type,season,permits_2026_res,permits_2026_nr,permits_2026_total,source_file,permits_2025_res,permits_2025_nr,permits_2025_total,permit_overlay_source,permit_fill_note
EB3115,"North Slope, Three Corners",Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026",1,0,1,BULL ELK DATABASE.csv,1,0,1,table-2026-04-01-bull-elk-tables.pdf,
EB3117,Panguitch Lake,Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",2,0,2,BULL ELK DATABASE.csv,2,0,2,table-2026-04-01-bull-elk-tables.pdf,
EB3120,Fishlake/Thousand Lakes,Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",10,1,11,BULL ELK DATABASE.csv,10,1,11,table-2026-04-01-bull-elk-tables.pdf,
EB3121,San Juan Bull Elk,Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",4,0,4,BULL ELK DATABASE.csv,3,0,3,table-2026-04-01-bull-elk-tables.pdf,
EB3122,Diamond Mtn,Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,BULL ELK DATABASE.csv,3,0,3,table-2026-04-01-bull-elk-tables.pdf,
EB3124,Wasatch Mtns,Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",15,2,17,BULL ELK DATABASE.csv,20,2,22,table-2026-04-01-bull-elk-tables.pdf,
EB3126,Manti,Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,175,20,195,BULL ELK DATABASE.csv,186,21,207,table-2026-04-01-bull-elk-tables.pdf,
EB3127,Wasatch Mtns,Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,155,17,172,BULL ELK DATABASE.csv,193,22,215,table-2026-04-01-bull-elk-tables.pdf,
EB3128,"Box Elder, Grouse Creek",Male Only,Elk,Multiseason,Conservation,"Any Legal Weapon: Sept 16-20, 2026 & Oct 3 - 15, 2026 | Muzz: Sept 21-Oct 2, 2026",,,,BULL ELK DATABASE.csv,,,,,No numeric hunt-code permit count found in provided sources; conservation/special tag.
EB3130,"Box Elder, Pilot Mtn",Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 06 2026,2,0,2,BULL ELK DATABASE.csv,3,0,3,table-2026-04-01-bull-elk-tables.pdf,
EB3132,"Cache, North",Male Only,Elk,Archery,Limited Entry,Sept 01 2026 - Sept 30 2026,22,2,24,BULL ELK DATABASE.csv,25,3,28,table-2026-04-01-bull-elk-tables.pdf,
EB3135,Barney Top/Kaiparowits,Male Only,Elk,Archery,Limited Entry,Sept 01 2026 - Sept 30 2026,9,1,10,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3136,"Southwest Desert, North",Male Only,Elk,Archery,Limited Entry,Sept 01 2026 - Sept 30 2026,21,2,23,BULL ELK DATABASE.csv,16,2,18,table-2026-04-01-bull-elk-tables.pdf,
EB3137,"West Desert, Deep Creek",Male Only,Elk,Archery,Limited Entry,Sept 01 2026 - Sept 30 2026,13,2,15,BULL ELK DATABASE.csv,13,1,14,table-2026-04-01-bull-elk-tables.pdf,
EB3139,"Cache, North",Male Only,Elk,Archery,Limited Entry,Nov 07 2026 - Nov 30 2026,22,2,24,BULL ELK DATABASE.csv,25,3,28,table-2026-04-01-bull-elk-tables.pdf,
EB3142,Barney Top/Kaiparowits,Male Only,Elk,Archery,Limited Entry,Nov 07 2026 - Nov 30 2026,9,1,10,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3143,"Southwest Desert, North",Male Only,Elk,Archery,Limited Entry,Nov 07 2026 - Nov 30 2026,21,2,23,BULL ELK DATABASE.csv,16,2,18,table-2026-04-01-bull-elk-tables.pdf,
EB3144,"West Desert, Deep Creek",Male Only,Elk,Archery,Limited Entry,Nov 07 2026 - Nov 30 2026,13,2,15,BULL ELK DATABASE.csv,13,1,14,table-2026-04-01-bull-elk-tables.pdf,
EB3145,Boulder,Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,31,4,35,BULL ELK DATABASE.csv,28,3,31,table-2026-04-01-bull-elk-tables.pdf,
EB3146,"Southwest Desert, South",Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,39,4,43,BULL ELK DATABASE.csv,37,4,41,table-2026-04-01-bull-elk-tables.pdf,
EB3147,"Box Elder, Grouse Creek",Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,6,1,7,BULL ELK DATABASE.csv,6,1,7,table-2026-04-01-bull-elk-tables.pdf,
EB3148,Boulder,Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,13,1,14,BULL ELK DATABASE.csv,12,1,13,table-2026-04-01-bull-elk-tables.pdf,
EB3149,"Southwest Desert, South",Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,16,2,18,BULL ELK DATABASE.csv,15,2,17,table-2026-04-01-bull-elk-tables.pdf,
EB3150,"Box Elder, Grouse Creek",Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,12,1,13,BULL ELK DATABASE.csv,12,1,13,table-2026-04-01-bull-elk-tables.pdf,
EB3151,Boulder,Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,22,2,24,BULL ELK DATABASE.csv,19,2,21,table-2026-04-01-bull-elk-tables.pdf,
EB3152,"Southwest Desert, South",Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,26,3,29,BULL ELK DATABASE.csv,25,3,28,table-2026-04-01-bull-elk-tables.pdf,
EB3153,"Box Elder, Grouse Creek",Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,2,1,3,BULL ELK DATABASE.csv,2,1,3,table-2026-04-01-bull-elk-tables.pdf,
EB3154,Boulder,Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,19,2,21,BULL ELK DATABASE.csv,17,2,19,table-2026-04-01-bull-elk-tables.pdf,
EB3155,"Southwest Desert, South",Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,23,3,26,BULL ELK DATABASE.csv,22,2,24,table-2026-04-01-bull-elk-tables.pdf,
EB3156,Boulder,Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",4,0,4,BULL ELK DATABASE.csv,4,0,4,table-2026-04-01-bull-elk-tables.pdf,
EB3157,"Southwest Desert, South",Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",5,0,5,BULL ELK DATABASE.csv,5,0,5,table-2026-04-01-bull-elk-tables.pdf,
EB3158,"Beaver, East",Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,18,2,20,BULL ELK DATABASE.csv,13,2,15,table-2026-04-01-bull-elk-tables.pdf,
EB3159,"Beaver, East",Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,27,3,30,BULL ELK DATABASE.csv,25,3,28,table-2026-04-01-bull-elk-tables.pdf,
EB3160,"Book Cliffs, Bitter Creek/East",Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,22,2,24,BULL ELK DATABASE.csv,20,2,22,table-2026-04-01-bull-elk-tables.pdf,
EB3161,"Book Cliffs, Bitter Creek/East",Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,4,1,5,BULL ELK DATABASE.csv,4,1,5,table-2026-04-01-bull-elk-tables.pdf,
EB3162,"Book Cliffs, Bitter Creek/East",Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,9,1,10,BULL ELK DATABASE.csv,8,1,9,table-2026-04-01-bull-elk-tables.pdf,
EB3163,"Book Cliffs, Bitter Creek/East",Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,14,2,16,BULL ELK DATABASE.csv,13,2,15,table-2026-04-01-bull-elk-tables.pdf,
EB3164,"Book Cliffs, Bitter Creek/East",Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,25,3,28,BULL ELK DATABASE.csv,23,3,26,table-2026-04-01-bull-elk-tables.pdf,
EB3165,"Book Cliffs, Bitter Creek/East",Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",3,0,3,BULL ELK DATABASE.csv,3,0,3,table-2026-04-01-bull-elk-tables.pdf,
EB3166,"Book Cliffs, Bitter Creek/East",Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,13,1,14,BULL ELK DATABASE.csv,12,1,13,table-2026-04-01-bull-elk-tables.pdf,
EB3167,"Book Cliffs, Little Creek Roadless",Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,4,1,5,BULL ELK DATABASE.csv,3,1,4,table-2026-04-01-bull-elk-tables.pdf,
EB3168,"Cache, Meadowville",Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,4,1,5,BULL ELK DATABASE.csv,4,1,5,table-2026-04-01-bull-elk-tables.pdf,
EB3169,"Cache, Meadowville",Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,11,1,12,BULL ELK DATABASE.csv,13,2,15,table-2026-04-01-bull-elk-tables.pdf,
EB3170,"Cache, South",Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,4,1,5,BULL ELK DATABASE.csv,4,1,5,table-2026-04-01-bull-elk-tables.pdf,
EB3171,"Cache, South",Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,11,1,12,BULL ELK DATABASE.csv,10,1,11,table-2026-04-01-bull-elk-tables.pdf,
EB3172,Manti,Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,9,1,10,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3173,Nebo/San Pitch Mtns,Male Only,Elk,Archery,Limited Entry,Aug 15 2026 - Sept 15 2026,29,3,32,BULL ELK DATABASE.csv,22,2,24,table-2026-04-01-bull-elk-tables.pdf,
EB3174,Nebo/San Pitch Mtns,Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,13,2,15,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3175,Nebo/San Pitch Mtns,Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,12,1,13,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3176,Nebo/San Pitch Mtns,Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,20,2,22,BULL ELK DATABASE.csv,14,2,16,table-2026-04-01-bull-elk-tables.pdf,
EB3177,Nebo/San Pitch Mtns,Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,34,4,38,BULL ELK DATABASE.csv,25,3,28,table-2026-04-01-bull-elk-tables.pdf,
EB3178,Nebo/San Pitch Mtns,Male Only,Elk,Multiseason,Limited Entry,"Arch: Aug 15-Sept 15, 2026 | Muzz: Sept 21-Oct 2, 2026 | ALW: Sept 16-20, 2026 & Oct 3-15, 2026 & Nov 7-15, 2026",4,0,4,BULL ELK DATABASE.csv,3,0,3,table-2026-04-01-bull-elk-tables.pdf,
EB3179,Nebo/San Pitch Mtns,Male Only,Elk,Muzzleloader,Limited Entry,Sept 21 2026 - Oct 02 2026,17,2,19,BULL ELK DATABASE.csv,13,1,14,table-2026-04-01-bull-elk-tables.pdf,
EB3180,"Fillmore, Pahvant",Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,18,2,20,BULL ELK DATABASE.csv,13,2,15,table-2026-04-01-bull-elk-tables.pdf,
EB3181,"Fillmore, Pahvant",Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,22,3,25,BULL ELK DATABASE.csv,22,3,25,table-2026-04-01-bull-elk-tables.pdf,
EB3182,La Sal Mtns,Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,9,1,10,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3183,La Sal Mtns,Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,42,5,47,BULL ELK DATABASE.csv,42,5,47,table-2026-04-01-bull-elk-tables.pdf,
EB3184,Monroe,Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,7,1,8,BULL ELK DATABASE.csv,7,1,8,table-2026-04-01-bull-elk-tables.pdf,
EB3185,Monroe,Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,24,3,27,BULL ELK DATABASE.csv,22,3,25,table-2026-04-01-bull-elk-tables.pdf,
EB3186,Mt Dutton,Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,13,2,15,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3187,Mt Dutton,Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,22,3,25,BULL ELK DATABASE.csv,22,2,24,table-2026-04-01-bull-elk-tables.pdf,
EB3188,Panguitch Lake,Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,13,2,15,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3189,Panguitch Lake,Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,20,2,22,BULL ELK DATABASE.csv,19,2,21,table-2026-04-01-bull-elk-tables.pdf,
EB3190,Boulder,Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,4,1,5,BULL ELK DATABASE.csv,4,1,5,table-2026-04-01-bull-elk-tables.pdf,
EB3191,Boulder,Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,37,4,41,BULL ELK DATABASE.csv,33,4,37,table-2026-04-01-bull-elk-tables.pdf,
EB3192,Fishlake/Thousand Lakes,Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,13,2,15,BULL ELK DATABASE.csv,13,2,15,table-2026-04-01-bull-elk-tables.pdf,
EB3193,San Juan Bull Elk,Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,9,1,10,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3194,San Juan Bull Elk,Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,33,4,37,BULL ELK DATABASE.csv,31,3,34,table-2026-04-01-bull-elk-tables.pdf,
EB3195,Diamond Mtn,Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,4,1,5,BULL ELK DATABASE.csv,4,1,5,table-2026-04-01-bull-elk-tables.pdf,
EB3196,Diamond Mtn,Male Only,Elk,Any Legal Weapon,Limited Entry,Nov 07 2026 - Nov 15 2026,17,2,19,BULL ELK DATABASE.csv,15,2,17,table-2026-04-01-bull-elk-tables.pdf,
EB3197,"Southwest Desert, South",Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,18,2,20,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3198,"Southwest Desert, South",Male Only,Elk,Any Legal Weapon,Limited Entry,Oct 03 2026 - Oct 15 2026,46,5,51,BULL ELK DATABASE.csv,43,5,48,table-2026-04-01-bull-elk-tables.pdf,
EB3199,Wasatch Mtns,Male Only,Elk,Archery,Limited Entry,Nov 28 2026 - Dec 13 2026,9,1,10,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3205,East Canyon,Male Only,Elk,Archery,Limited Entry,Dec 19 2026 - Dec 27 2026,7,1,8,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3208,Morgan-South Rich,Male Only,Elk,Any Legal Weapon,Limited Entry,Dec 19 2026 - Dec 27 2026,9,1,10,BULL ELK DATABASE.csv,9,1,10,table-2026-04-01-bull-elk-tables.pdf,
EB3209,"Box Elder, Pilot Mtn",Male Only,Elk,Multiseason,Conservation,"Archery: Aug 15-Sept 6, 2026 | Any Legal Weapon: Sept 12-Oct 2, 2026",,,,BULL ELK DATABASE.csv,,,,,No numeric hunt-code permit count found in provided sources; conservation/special tag.
EB3210,"North Slope, Three Corners",Male Only,Elk,Any Legal Weapon,Limited Entry,Sept 16 2026 - Sept 20 2026,5,0,5,BULL ELK DATABASE.csv,5,0,5,table-2026-04-01-bull-elk-tables.pdf,
EB3500,Alton CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3501,Bar J Ranch CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3502,Bear Mountain CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3503,Bear Springs CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3504,Blackhawk CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3505,Boobe Hole CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3506,Causey Spring CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3508,Chimney Rock CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3509,Coldwater Ranch CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3511,Cotton Thomas CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3514,Deseret CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3515,Double Cone CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3516,Durst Mountain CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3517,East Fork Chalk Creek CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3519,Ensign Ranches CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3520,Folley Ridge CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3521,Grass Valley/Clark Canyon CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3522,Grazing Pasture CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3523,Guildersleeve CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3524,Hardscrabble CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3525,Heaston East CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3526,Hiawatha CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3527,Indian Head CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3528,Ingham Peak CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3529,Circle E Ranch CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3530,Jacob's Creek CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3531,Johnson Mountain Ranch CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3532,Jump Creek CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3533,Junction Valley CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3534,Little Red Creek CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3536,Minnie Maud Ridge CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3538,Moon Ranch CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3540,Old Woman Plateau CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3541,Patmos Ridge CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3543,Preston Nutter Ranch CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3544,Redd Ranches CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3545,Cactus Ranch LLC CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3546,Roan Cliffs CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3547,Sand Creek CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3548,Scofield Canyons CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3549,Scofield East CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3550,Scofield West CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3551,SJ Ranch CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3552,Skull Crack CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3553,Soldier Summit CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3554,South Canyon CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3555,Spring Creek/Dodge CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3557,Strawberry Ridge CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3558,Summit Point CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3559,Three C CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3562,Wallsburg CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3564,Woodruff Creek South CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3565,North Peaks CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3603,Pahvant Ensign CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3604,Double R Ranch CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3606,Mountain Sky Ranch CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3607,West Willow Creek Ranch CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3608,Avintaquin Canyon CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
EB3610,Sharp Mountain CWMU,Male Only,Elk,Any Legal Weapon,CWMU,Contact operator for 2026 season dates,0,0,0,BULL ELK DATABASE.csv,,,,,
