hunt_code,residency,points,public_permits_2025,public_permits_2026,public_permits_2026_source,max_point_permits_2025,max_point_permits_2026,random_permits_2025,random_permits_2026,guaranteed_at_2025,guaranteed_at_2026,permit_delta_2025_to_2026,projected_applicants_2026_source,guaranteed_delta_2025_to_2026,applicants_above,applicants_at_level,random_draw_odds_2026,gap,delta_gap,status,trend,draw_outlook
DB1087,Nonresident,1,3,4,posted_2026,2,2,1,2,12,6,1,projected_2026,-6,3,0,54.165,5,-7,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
DB1087,Nonresident,0,3,4,posted_2026,2,2,1,2,12,6,1,projected_2026,-6,3,2,36.045,6,-7,BEHIND,GREEN,LONG ODDS
DB1090,Resident,32,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-17,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,31,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-16,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,30,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-15,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,29,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-14,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,28,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-13,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,27,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-12,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,26,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-11,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,25,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-10,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,24,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-9,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,23,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-8,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,22,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-7,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,21,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-6,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,20,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-5,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,19,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-4,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,18,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-3,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,17,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-2,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,16,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,0,0.000,-1,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,15,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,0,2,0.000,0,-1,MAX POOL,GREEN,GREEN LIGHT
DB1090,Resident,14,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,2,2,12.040,1,-1,ON EDGE,GREEN,MAY DRAW IN 5-10 YEARS
DB1090,Resident,13,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,4,1,11.725,2,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
DB1090,Resident,12,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,5,4,10.720,3,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
DB1090,Resident,11,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,9,5,9.855,4,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
DB1090,Resident,10,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,14,1,9.135,5,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
DB1090,Resident,9,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,15,4,8.235,6,-1,BEHIND,GREEN,LONG ODDS
DB1090,Resident,8,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,19,0,7.855,7,-1,BEHIND,GREEN,LONG ODDS
DB1090,Resident,7,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,19,5,6.925,8,-1,BEHIND,GREEN,LONG ODDS
DB1090,Resident,6,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,24,4,5.570,9,-1,BEHIND,GREEN,LONG ODDS
DB1090,Resident,5,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,28,5,5.150,10,-1,BEHIND,GREEN,LONG ODDS
DB1090,Resident,4,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,33,3,3.915,11,-1,BEHIND,GREEN,LONG ODDS
DB1090,Resident,3,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,36,5,3.375,12,-1,BEHIND,GREEN,LONG ODDS
DB1090,Resident,2,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,41,7,2.465,13,-1,BEHIND,GREEN,LONG ODDS
DB1090,Resident,1,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,48,0,1.720,14,-1,BEHIND,GREEN,LONG ODDS
DB1090,Resident,0,6,6,posted_2026,3,3,3,3,15,15,0,projected_2026,0,48,6,0.865,15,-1,BEHIND,GREEN,LONG ODDS
DB1090,Nonresident,32,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,6.445,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,31,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,6.145,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,30,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,6.165,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,29,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,5.655,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,28,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,5.745,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,27,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,5.560,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,26,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,5.110,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,25,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,5.165,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,24,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,4.905,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,23,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,4.990,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,22,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,1,4.595,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,21,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,1,0,4.405,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,20,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,1,0,4.440,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,19,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,1,0,4.140,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,18,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,1,1,3.960,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,17,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,2,2,3.820,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,16,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,4,1,3.610,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,15,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,5,1,3.125,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,14,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,6,0,2.975,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,13,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,6,0,2.890,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,12,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,6,4,2.635,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,11,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,10,3,2.700,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,10,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,13,4,2.545,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,9,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,17,2,2.080,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,8,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,19,8,1.930,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,7,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,27,2,1.655,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,6,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,29,7,1.420,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,5,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,36,4,1.185,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,4,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,40,2,1.040,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,3,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,42,7,0.910,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,2,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,49,3,0.680,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,1,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,52,0,0.450,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1090,Nonresident,0,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,52,3,0.215,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Resident,32,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,0,0.000,-15,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,31,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,0,0.000,-14,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,30,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,0,0.000,-13,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,29,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,0,0.000,-12,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,28,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,0,0.000,-11,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,27,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,0,0.000,-10,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,26,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,0,0.000,-9,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,25,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,0,0.000,-8,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,24,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,0,0.000,-7,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,23,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,0,0.000,-6,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,22,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,0,0.000,-5,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,21,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,0,0.000,-4,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,20,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,0,0.000,-3,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,19,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,0,0.000,-2,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,18,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,0,0.000,-1,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,17,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,0,1,0.000,0,-1,MAX POOL,GREEN,GREEN LIGHT
DB1091,Resident,16,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,1,2,5.275,1,-1,ON EDGE,GREEN,MAY DRAW IN 5-10 YEARS
DB1091,Resident,15,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,3,4,4.960,2,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
DB1091,Resident,14,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,7,6,4.735,3,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
DB1091,Resident,13,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,13,5,4.440,4,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
DB1091,Resident,12,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,18,2,4.030,5,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
DB1091,Resident,11,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,20,5,3.910,6,-1,BEHIND,GREEN,LONG ODDS
DB1091,Resident,10,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,25,6,3.190,7,-1,BEHIND,GREEN,LONG ODDS
DB1091,Resident,9,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,31,3,3.180,8,-1,BEHIND,GREEN,LONG ODDS
DB1091,Resident,8,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,34,5,2.880,9,-1,BEHIND,GREEN,LONG ODDS
DB1091,Resident,7,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,39,6,2.615,10,-1,BEHIND,GREEN,LONG ODDS
DB1091,Resident,6,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,45,3,2.210,11,-1,BEHIND,GREEN,LONG ODDS
DB1091,Resident,5,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,48,4,2.050,12,-1,BEHIND,GREEN,LONG ODDS
DB1091,Resident,4,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,52,3,1.635,13,-1,BEHIND,GREEN,LONG ODDS
DB1091,Resident,3,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,55,7,1.365,14,-1,BEHIND,GREEN,LONG ODDS
DB1091,Resident,2,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,62,3,0.985,15,-1,BEHIND,GREEN,LONG ODDS
DB1091,Resident,1,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,65,0,0.565,16,-1,BEHIND,GREEN,LONG ODDS
DB1091,Resident,0,4,4,posted_2026,2,2,2,2,17,17,0,projected_2026,0,65,10,0.335,17,-1,BEHIND,GREEN,LONG ODDS
DB1091,Nonresident,32,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,6.745,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,31,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,6.370,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,30,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,6.210,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,29,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,6.260,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,28,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,5.755,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,27,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,5.310,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,26,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,5.310,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,25,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,4.765,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,24,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,5.120,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,23,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,5.045,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,22,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,4.725,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,21,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,4.330,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,20,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,1,4.230,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,19,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,1,0,4.220,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,18,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,1,0,3.850,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,17,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,1,5,3.735,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,16,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,6,3,3.400,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,15,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,9,0,3.310,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,14,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,9,2,3.185,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,13,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,11,1,2.815,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,12,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,12,3,2.735,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,11,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,15,2,2.440,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,10,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,17,3,2.350,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,9,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,20,2,2.150,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,8,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,22,2,2.000,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,7,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,24,8,1.830,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,6,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,32,1,1.380,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,5,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,33,2,1.370,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,4,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,35,3,0.970,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,3,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,38,5,0.770,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,2,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,43,3,0.570,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,1,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,46,0,0.380,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1091,Nonresident,0,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,46,2,0.200,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1100,Resident,32,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-23,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,31,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-22,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,30,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-21,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,29,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-20,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,28,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-19,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,27,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-18,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,26,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-17,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,25,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-16,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,24,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-15,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,23,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-14,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,22,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-13,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,21,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-12,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,20,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-11,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,19,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-10,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,18,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-9,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,17,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-8,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,16,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-7,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,15,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-6,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,14,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-5,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,13,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-4,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,12,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-3,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,11,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-2,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,10,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,0,0.000,-1,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,9,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,0,4,0.000,0,-1,MAX POOL,GREEN,GREEN LIGHT
DB1100,Resident,8,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,4,5,17.970,1,-1,ON EDGE,GREEN,MAY DRAW IN 5-10 YEARS
DB1100,Resident,7,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,9,5,16.215,2,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
DB1100,Resident,6,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,14,9,14.450,3,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
DB1100,Resident,5,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,23,3,12.505,4,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
DB1100,Resident,4,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,26,8,10.300,5,-1,BEHIND,GREEN,MAY DRAW IN 5-10 YEARS
DB1100,Resident,3,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,34,3,8.440,6,-1,BEHIND,GREEN,LONG ODDS
DB1100,Resident,2,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,37,5,6.490,7,-1,BEHIND,GREEN,LONG ODDS
DB1100,Resident,1,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,42,0,4.135,8,-1,BEHIND,GREEN,LONG ODDS
DB1100,Resident,0,10,10,posted_2026,5,5,5,5,9,9,0,projected_2026,0,42,9,2.165,9,-1,BEHIND,GREEN,LONG ODDS
DB1100,Nonresident,32,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,84.570,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1100,Nonresident,31,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,84.405,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1100,Nonresident,30,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,83.530,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1100,Nonresident,29,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,83.485,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1100,Nonresident,28,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,83.040,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1100,Nonresident,27,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,82.120,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1100,Nonresident,26,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,81.960,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1100,Nonresident,25,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,81.265,,,RANDOM ONLY,,RANDOM DRAW ONLY
DB1100,Nonresident,24,1,1,posted_2026,0,0,1,1,,,0,projected_2026,,0,0,80.575,,,RANDOM ONLY,,RANDOM DRAW ONLY
